date,SP500_Close,VIX_Close,n_tweets,n_original,n_retweet,avg_favorites,avg_retweets
2020-06-19,3097.739990234375,35.119998931884766,23.0,21.0,2.0,120609.91304347826,31646.347826086956
2020-06-22,3117.860107421875,31.770000457763672,58.0,43.0,15.0,81908.55172413793,25095.103448275862
2020-06-23,3131.2900390625,31.3700008392334,30.0,17.0,13.0,62349.333333333336,18589.766666666666
2020-06-24,3050.330078125,33.84000015258789,11.0,9.0,2.0,142997.45454545456,34922.0
2020-06-25,3083.760009765625,32.220001220703125,30.0,16.0,14.0,75400.06666666667,26174.433333333334
2020-06-26,3009.050048828125,34.72999954223633,14.0,9.0,5.0,103237.85714285714,30244.928571428572
2020-06-29,3053.239990234375,31.780000686645508,109.0,49.0,60.0,41728.30275229358,25414.770642201835
2020-06-30,3100.2900390625,30.43000030517578,30.0,8.0,22.0,54269.53333333333,22213.9
2020-07-01,3115.860107421875,28.6200008392334,50.0,25.0,25.0,40640.16,20202.04
2020-07-02,3130.010009765625,27.68000030517578,26.0,22.0,4.0,54904.61538461538,15669.26923076923
2020-07-06,3179.719970703125,27.940000534057617,133.0,64.0,69.0,55525.74436090225,19212.706766917294
2020-07-07,3145.320068359375,29.43000030517578,9.0,7.0,2.0,105934.22222222222,32491.88888888889
2020-07-08,3169.93994140625,28.07999992370605,11.0,6.0,5.0,103098.27272727272,26742.909090909092
2020-07-09,3152.050048828125,29.26000022888184,24.0,19.0,5.0,81045.75,24387.416666666668
2020-07-10,3185.0400390625,27.290000915527344,21.0,14.0,7.0,89650.38095238095,22675.285714285714
2020-07-13,3155.219970703125,32.189998626708984,85.0,33.0,52.0,40873.81176470588,18902.0
2020-07-14,3197.52001953125,29.520000457763672,23.0,4.0,19.0,24453.478260869564,13431.434782608696
2020-07-15,3226.56005859375,27.76000022888184,31.0,15.0,16.0,60990.967741935485,19022.451612903227
2020-07-16,3215.570068359375,28.0,12.0,4.0,8.0,35905.75,13584.916666666666
2020-07-17,3224.72998046875,25.68000030517578,24.0,8.0,16.0,30748.791666666668,13969.958333333334
2020-07-20,3251.840087890625,24.459999084472656,67.0,11.0,56.0,32177.746268656716,14355.298507462687
2020-07-21,3257.300048828125,24.84000015258789,9.0,7.0,2.0,113979.33333333333,24775.333333333332
2020-07-22,3276.02001953125,24.31999969482422,16.0,2.0,14.0,17309.1875,10814.375
2020-07-23,3235.659912109375,26.07999992370605,55.0,10.0,45.0,19200.745454545453,10683.872727272726
2020-07-24,3215.6298828125,25.84000015258789,16.0,8.0,8.0,77084.5,22082.125
2020-07-27,3239.409912109375,24.739999771118164,135.0,34.0,101.0,28863.585185185184,11667.703703703704
2020-07-28,3218.43994140625,25.440000534057617,39.0,5.0,34.0,18236.28205128205,20101.76923076923
2020-07-29,3258.43994140625,24.100000381469727,51.0,28.0,23.0,51773.509803921566,18987.86274509804
2020-07-30,3246.219970703125,24.76000022888184,17.0,15.0,2.0,125019.82352941176,29311.117647058825
2020-07-31,3271.1201171875,24.459999084472656,15.0,12.0,3.0,76988.26666666666,25553.333333333332
2020-08-03,3294.610107421875,24.280000686645508,122.0,48.0,74.0,40636.2131147541,17237.081967213115
2020-08-04,3306.510009765625,23.76000022888184,32.0,11.0,21.0,53975.25,16125.59375
2020-08-05,3327.77001953125,22.989999771118164,22.0,16.0,6.0,80767.22727272728,28158.545454545456
2020-08-06,3349.159912109375,22.649999618530277,36.0,11.0,25.0,36026.694444444445,25574.583333333332
2020-08-07,3351.280029296875,22.209999084472656,26.0,16.0,10.0,59801.653846153844,15945.615384615385
2020-08-10,3360.469970703125,22.1299991607666,48.0,23.0,25.0,49857.8125,19061.666666666668
2020-08-11,3333.68994140625,24.030000686645508,12.0,11.0,1.0,99124.91666666667,22929.083333333332
2020-08-12,3380.35009765625,22.280000686645508,27.0,24.0,3.0,61111.0,16910.59259259259
2020-08-13,3373.429931640625,22.1299991607666,26.0,20.0,6.0,68837.96153846153,25614.615384615383
2020-08-14,3372.85009765625,22.049999237060547,89.0,25.0,64.0,25956.988764044945,12462.797752808989
2020-08-17,3381.989990234375,21.350000381469727,111.0,37.0,74.0,28777.306306306305,14772.82882882883
2020-08-18,3389.780029296875,21.51000022888184,51.0,19.0,32.0,38879.41176470588,18428.43137254902
2020-08-19,3374.85009765625,22.540000915527344,44.0,15.0,29.0,49918.97727272727,18917.545454545456
2020-08-20,3385.510009765625,22.71999931335449,41.0,21.0,20.0,58698.439024390245,21968.90243902439
2020-08-21,3397.159912109375,22.540000915527344,16.0,11.0,5.0,118679.3125,31881.6875
2020-08-24,3431.280029296875,22.3700008392334,52.0,35.0,17.0,73149.67307692308,24460.134615384617
2020-08-25,3443.6201171875,22.030000686645508,52.0,45.0,7.0,53060.153846153844,14584.365384615385
2020-08-26,3478.72998046875,23.270000457763672,45.0,42.0,3.0,57661.77777777778,14092.488888888889
2020-08-27,3484.550048828125,24.46999931335449,45.0,37.0,8.0,43889.42222222222,12061.044444444444
2020-08-28,3508.010009765625,22.959999084472656,37.0,30.0,7.0,54145.02702702703,14897.594594594595
2020-08-31,3500.31005859375,26.40999984741211,187.0,76.0,111.0,35178.79679144385,13154.502673796791
2020-09-01,3526.64990234375,26.1200008392334,46.0,19.0,27.0,39596.260869565216,14689.804347826086
2020-09-02,3580.840087890625,26.56999969482422,43.0,25.0,18.0,60326.023255813954,20969.79069767442
2020-09-03,3455.06005859375,33.599998474121094,27.0,21.0,6.0,75169.51851851853,21871.11111111111
2020-09-04,3426.9599609375,30.75,23.0,20.0,3.0,76685.04347826086,18928.82608695652
2020-09-08,3331.840087890625,31.459999084472656,274.0,101.0,173.0,31348.31386861314,14661.532846715329
2020-09-09,3398.9599609375,28.809999465942383,65.0,34.0,31.0,32052.830769230768,12062.63076923077
2020-09-10,3339.18994140625,29.709999084472656,62.0,41.0,21.0,37134.58064516129,12225.354838709678
2020-09-11,3340.969970703125,26.8700008392334,27.0,21.0,6.0,70699.81481481482,18915.814814814814
2020-09-14,3383.5400390625,25.850000381469727,185.0,95.0,90.0,38347.30810810811,15582.221621621622
2020-09-15,3401.199951171875,25.59000015258789,26.0,20.0,6.0,69462.07692307692,18892.846153846152
2020-09-16,3385.489990234375,26.040000915527344,35.0,15.0,20.0,38657.6,16141.57142857143
2020-09-17,3357.010009765625,26.459999084472656,31.0,27.0,4.0,68095.06451612903,19271.032258064515
2020-09-18,3319.469970703125,25.82999992370605,42.0,41.0,1.0,64578.357142857145,16637.571428571428
2020-09-21,3281.06005859375,27.780000686645508,72.0,38.0,34.0,48856.958333333336,17817.166666666668
2020-09-22,3315.570068359375,26.86000061035156,45.0,22.0,23.0,38260.0,13611.377777777778
2020-09-23,3236.919921875,28.57999992370605,48.0,27.0,21.0,32273.958333333332,12436.583333333334
2020-09-24,3246.590087890625,28.51000022888184,23.0,23.0,0.0,88785.86956521739,20586.0
2020-09-25,3298.4599609375,26.3799991607666,84.0,21.0,63.0,17283.60714285714,11207.595238095239
2020-09-28,3351.60009765625,26.190000534057617,73.0,32.0,41.0,49967.83561643836,18020.602739726026
2020-09-29,3335.469970703125,26.270000457763672,37.0,19.0,18.0,41414.54054054054,16871.45945945946
2020-09-30,3363.0,26.3700008392334,95.0,62.0,33.0,51566.652631578945,17601.4
2020-10-01,3380.800048828125,26.700000762939453,60.0,21.0,39.0,36449.11666666667,16735.866666666665
2020-10-02,3348.419921875,27.6299991607666,3.0,3.0,0.0,980029.6666666666,195579.0
2020-10-05,3408.60009765625,27.959999084472656,44.0,40.0,4.0,289497.79545454547,53693.90909090909
2020-10-06,3360.969970703125,29.479999542236328,23.0,21.0,2.0,139184.78260869565,29225.391304347828
2020-10-07,3419.43994140625,28.059999465942383,104.0,49.0,55.0,54149.221153846156,24095.28846153846
2020-10-08,3446.830078125,26.36000061035156,44.0,27.0,17.0,89937.5,28778.75
2020-10-09,3477.139892578125,25.0,37.0,25.0,12.0,85101.21621621621,24115.891891891893
2020-10-12,3534.219970703125,25.06999969482422,147.0,81.0,66.0,57444.10884353742,19487.469387755104
2020-10-13,3511.929931640625,26.06999969482422,91.0,47.0,44.0,35030.9010989011,13264.043956043955
2020-10-14,3488.669921875,26.399999618530277,30.0,19.0,11.0,75033.43333333333,25928.666666666668
2020-10-15,3483.340087890625,26.96999931335449,60.0,33.0,27.0,57390.05,19393.9
2020-10-16,3483.81005859375,27.40999984741211,78.0,23.0,55.0,26844.589743589742,12676.73076923077
2020-10-19,3426.919921875,29.18000030517578,108.0,76.0,32.0,72044.53703703704,22598.84259259259
2020-10-20,3443.1201171875,29.350000381469727,8.0,8.0,0.0,161967.75,37589.375
2020-10-21,3435.56005859375,28.649999618530277,37.0,32.0,5.0,69937.56756756757,17587.756756756757
2020-10-22,3453.489990234375,28.11000061035156,26.0,25.0,1.0,123713.15384615384,26215.76923076923
2020-10-23,3465.389892578125,27.549999237060547,48.0,21.0,27.0,65370.9375,23592.666666666668
2020-10-26,3400.969970703125,32.459999084472656,152.0,89.0,63.0,61170.375,17857.973684210527
2020-10-27,3390.679931640625,33.349998474121094,113.0,56.0,57.0,47704.80530973451,13555.185840707965
2020-10-28,3271.030029296875,40.27999877929688,40.0,36.0,4.0,96166.4,22175.525
2020-10-29,3310.110107421875,37.59000015258789,32.0,29.0,3.0,89379.65625,23814.0625
2020-10-30,3269.9599609375,38.02000045776367,70.0,57.0,13.0,73860.32857142857,15416.728571428572
2020-11-02,3310.239990234375,37.130001068115234,198.0,174.0,24.0,78322.80808080808,16192.90404040404
2020-11-03,3369.159912109375,35.54999923706055,50.0,36.0,14.0,114951.18,28401.96
2020-11-04,3443.43994140625,29.56999969482422,16.0,13.0,3.0,249763.25,46170.875
2020-11-05,3510.449951171875,27.57999992370605,12.0,10.0,2.0,209147.0,44736.416666666664
2020-11-06,3509.43994140625,24.86000061035156,16.0,16.0,0.0,270740.6875,49354.375
2020-11-09,3550.5,25.75,64.0,44.0,20.0,208331.1875,46956.671875
2020-11-10,3545.530029296875,24.799999237060547,30.0,27.0,3.0,272856.3,51904.0
2020-11-11,3572.659912109375,23.450000762939453,37.0,26.0,11.0,162630.2162162162,47073.67567567567
2020-11-12,3537.010009765625,25.350000381469727,56.0,15.0,41.0,72587.33928571429,26234.553571428572
2020-11-13,3585.14990234375,23.100000381469727,17.0,13.0,4.0,161573.0,38881.05882352941
2020-11-16,3626.909912109375,22.450000762939453,150.0,82.0,68.0,122810.72666666667,33703.793333333335
2020-11-17,3609.530029296875,22.709999084472656,7.0,6.0,1.0,189570.42857142858,45732.28571428572
2020-11-18,3567.7900390625,23.84000015258789,37.0,26.0,11.0,136369.54054054053,37948.72972972973
2020-11-19,3581.8701171875,23.11000061035156,27.0,20.0,7.0,156390.0,38595.333333333336
2020-11-20,3557.5400390625,23.700000762939453,22.0,13.0,9.0,91911.81818181818,28373.545454545456
2020-11-23,3577.590087890625,22.65999984741211,60.0,44.0,16.0,136061.88333333333,31320.55
2020-11-24,3635.409912109375,21.63999938964844,19.0,12.0,7.0,149365.94736842104,38007.26315789474
2020-11-25,3629.64990234375,21.25,43.0,17.0,26.0,81223.20930232559,27809.25581395349
2020-11-27,3638.35009765625,20.84000015258789,69.0,33.0,36.0,97991.76811594203,30826.159420289856
2020-11-30,3621.6298828125,20.56999969482422,42.0,32.0,10.0,160895.02380952382,35904.42857142857
2020-12-01,3662.449951171875,20.770000457763672,50.0,32.0,18.0,74043.64,24104.42
2020-12-02,3669.010009765625,21.170000076293945,28.0,18.0,10.0,110514.85714285714,33487.78571428572
2020-12-03,3666.719970703125,21.280000686645508,20.0,18.0,2.0,122519.9,33060.65
2020-12-04,3699.1201171875,20.790000915527344,29.0,19.0,10.0,121972.5172413793,29614.793103448275
2020-12-07,3691.9599609375,21.299999237060547,93.0,49.0,44.0,63882.67741935484,21011.74193548387
2020-12-08,3702.25,20.68000030517578,44.0,23.0,21.0,69096.68181818182,19323.93181818182
2020-12-09,3672.820068359375,22.270000457763672,13.0,13.0,0.0,232733.38461538462,42591.230769230766
2020-12-10,3668.10009765625,22.520000457763672,25.0,16.0,9.0,117651.48,25563.72
2020-12-11,3663.4599609375,23.309999465942383,27.0,24.0,3.0,169803.4814814815,33766.40740740741
2020-12-14,3647.489990234375,24.71999931335449,57.0,44.0,13.0,179675.73684210525,39939.350877192985
2020-12-15,3694.6201171875,22.88999938964844,15.0,6.0,9.0,103380.33333333333,35855.26666666667
2020-12-16,3701.169921875,22.5,17.0,13.0,4.0,159777.4705882353,36789.64705882353
2020-12-17,3722.47998046875,21.93000030517578,11.0,7.0,4.0,151430.63636363635,37093.63636363636
2020-12-18,3709.409912109375,21.56999969482422,27.0,16.0,11.0,99865.29629629629,27470.296296296296
2020-12-21,3694.919921875,25.15999984741211,65.0,36.0,29.0,96895.92307692308,31083.23076923077
2020-12-22,3687.260009765625,24.229999542236328,6.0,2.0,4.0,102918.83333333333,39530.166666666664
2020-12-23,3690.010009765625,23.309999465942383,10.0,9.0,1.0,250693.5,84700.9
2020-12-24,3703.06005859375,21.530000686645508,15.0,12.0,3.0,206925.66666666666,61739.26666666667
2020-12-28,3735.360107421875,21.700000762939453,47.0,32.0,15.0,172891.74468085106,44322.10638297872
2020-12-29,3727.0400390625,23.07999992370605,18.0,12.0,6.0,116124.05555555556,30741.5
2020-12-30,3732.0400390625,22.770000457763672,24.0,20.0,4.0,172518.625,44519.875
2020-12-31,3756.070068359375,22.75,2.0,2.0,0.0,206426.5,52461.5
2021-01-04,3700.64990234375,26.96999931335449,106.0,66.0,40.0,112063.30188679245,34082.8962264151
2021-01-05,3726.860107421875,25.34000015258789,22.0,17.0,5.0,145386.54545454544,35811.045454545456
2021-01-06,3748.139892578125,25.06999969482422,25.0,18.0,7.0,201550.16,51366.12
2021-01-07,3803.7900390625,22.3700008392334,0.0,0.0,0.0,0.0,0.0
